%time,field.data
1579093237632564074,259.0
1579093237741976053,259.0
1579093237857918189,259.0
1579093237966009439,260.0
1579093238080241834,260.0
1579093238189717095,260.0
1579093238303058501,260.0
1579093238418224386,260.0
1579093238525748918,260.0
1579093238640115741,260.0
1579093238752584751,260.0
1579093238863995793,260.0
1579093238972748813,260.0
1579093239085534126,260.0
1579093239197793501,260.0
1579093239306172824,260.0
1579093239415883813,260.0
1579093239526968865,260.0
1579093239640839959,260.0
1579093239750826886,260.0
1579093239868126157,260.0
1579093239974409646,260.0
1579093240089391730,260.0
1579093240199741886,260.0
1579093240312416677,260.0
1579093240418459281,260.0
1579093240532061209,260.0
1579093240641947823,260.0
1579093240755683136,260.0
1579093240865814594,260.0
1579093240973121052,260.0
1579093241086719385,260.0
1579093241201250115,260.0
1579093241314100010,260.0
1579093241424924177,260.0
1579093241538295635,260.0
1579093241649161729,260.0
1579093241765721104,260.0
1579093241878102510,260.0
1579093241987087562,260.0
1579093242102960531,260.0
1579093242214577562,260.0
1579093242327784437,260.0
1579093242435277770,260.0
1579093242551180010,260.0
1579093242655295739,260.0
1579093242767606624,260.0
1579093242876108395,261.0
1579093242986959072,262.0
1579093243100332145,264.0
1579093243212918760,264.0
1579093243331965218,266.0
1579093243438224541,269.0
1579093243552940374,270.0
1579093243672293499,268.0
1579093243775772822,268.0
1579093243888020478,268.0
1579093243998549541,265.0
1579093244112329853,269.0
1579093244224245426,275.0
1579093244336937822,271.0
1579093244448384020,274.0
1579093244561442457,269.0
1579093244672930009,267.0
1579093244787465894,274.0
1579093244899238290,274.0
1579093245011287978,266.0
1579093245123247196,260.0
1579093245236070582,255.0
1579093245356080998,254.0
1579093245461403550,257.0
1579093245577210530,264.0
1579093245688515425,264.0
1579093245803799800,262.0
1579093245906409019,271.0
1579093246637082456,281.0
1579093246637209071,278.0
1579093246644749227,266.0
1579093246644962821,264.0
1579093246650717404,263.0
1579093246654785894,257.0
1579093246695030581,259.0
1579093246801291883,260.0
1579093246917898914,263.0
1579093247025216466,260.0
1579093247141609123,271.0
1579093247244705008,271.0
1579093247357416206,267.0
1579093247467554748,262.0
1579093247585181050,259.0
1579093247691043289,268.0
1579093247801878706,257.0
1579093247918094279,254.0
1579093248028198914,266.0
1579093248146799018,255.0
1579093248253003758,253.0
1579093248363737872,261.0
1579093248476489122,253.0
1579093248592025945,258.0
1579093248702163393,258.0
1579093248815130424,255.0
1579093248927824382,262.0
1579093249041186778,267.0
1579093249146689330,256.0
1579093249260568809,252.0
1579093249376352768,254.0
1579093249486784382,258.0
1579093249595641882,258.0
1579093249704894278,248.0
1579093249811879017,251.0
1579093249929589695,245.0
1579093250036950528,253.0
1579093250147764590,244.0
1579093250260724590,244.0
1579093250377839278,244.0
1579093250486161153,248.0
1579093250595641101,251.0
1579093250707971882,263.0
1579093250819920684,253.0
1579093250932682715,255.0
1579093251044503340,256.0
1579093251156600840,257.0
1579093251323371100,252.0
1579093251382844277,246.0
1579093251495482090,254.0
1579093251605984433,254.0
1579093251715502350,250.0
1579093251828087923,243.0
1579093251941580944,238.0
1579093252051885162,247.0
1579093252175958027,247.0
1579093252283283444,245.0
1579093252391649381,244.0
1579093252503864902,253.0
1579093252615052298,250.0
1579093252729647454,240.0
1579093252845993652,248.0
1579093252949484329,240.0
1579093253057825787,237.0
1579093253172474693,238.0
1579093253285847558,239.0
1579093253394918287,231.0
1579093253507856152,232.0
1579093253620251412,231.0
1579093253733633131,239.0
1579093253846999641,245.0
1579093253962227297,248.0
1579093254069012870,248.0
1579093254182077193,257.0
1579093254294213443,255.0
1579093254405495162,251.0
1579093254518955734,259.0
1579093256168852244,256.0
1579093256168979484,262.0
1579093256169106932,257.0
1579093256170738182,253.0
1579093256170915994,259.0
1579093256171062713,267.0
1579093256171252921,260.0
1579093256171378286,265.0
1579093256171504588,266.0
1579093256171871567,267.0
1579093256171998546,266.0
1579093256172122817,274.0
1579093256172246619,264.0
1579093256172369067,270.0
1579093256205433078,260.0
1579093256310559171,253.0
1579093256419496827,251.0
1579093256526082609,249.0
1579093256643378077,250.0
1579093256754804744,251.0
1579093256869056984,248.0
1579093256985389223,245.0
1579093257098397921,247.0
1579093257212046150,255.0
1579093257320138598,265.0
1579093257436920733,269.0
1579093257552863702,270.0
1579093257668793077,271.0
1579093257783121046,272.0
1579093257889968702,272.0
1579093258007161619,273.0
1579093258120734587,272.0
1579093258233876671,272.0
1579093258346761514,272.0
1579093258458444483,272.0
1579093258573094327,272.0
1579093258681331566,271.0
1579093258797326358,271.0
1579093258912768597,271.0
1579093259026345733,271.0
1579093259136183962,271.0
1579093259248566983,271.0
1579093259363649691,271.0
1579093259471558910,271.0
1579093259581205889,271.0
1579093259694009274,271.0
1579093259809444430,271.0
1579093259916832139,271.0
1579093260035648597,270.0
1579093260140806982,270.0
1579093260252294274,270.0
1579093260367001774,270.0
1579093260481755316,270.0
1579093260596082086,270.0
1579093260713863076,270.0
