%time,field.data
1576772230665171977,154.930663885
1576772230767714737,154.930663885
1576772230869578748,154.930663885
1576772230973924008,153.930663885
1576772231075513696,153.930663885
1576772231176307445,153.930663885
1576772231278625779,153.930663885
1576772231380420154,154.930663885
1576772231480946247,155.272886418
1576772231582139737,155.272886418
1576772231682600414,155.272886418
1576772231784729268,154.272886418
1576772231886714529,154.272886418
1576772231986968018,154.272886418
1576772232089240362,154.272886418
1576772232189755935,154.272886418
1576772232293944268,154.272886418
1576772232395270674,153.272886418
1576772232496668070,154.272886418
1576772232599423799,153.272886418
1576772232699721455,153.272886418
1576772232805998278,154.272886418
1576772232917359997,154.272886418
1576772233006463174,154.272886418
1576772233110103278,154.272886418
1576772233224727497,154.272886418
1576772233315028174,154.272886418
1576772233419043382,154.272886418
1576772233530290465,154.445011173
1576772233635586559,154.445011173
1576772233734984840,154.445011173
1576772233844160205,154.445011173
1576772233941376194,154.445011173
1576772234044850882,154.445011173
1576772234150873590,154.445011173
1576772234249865465,154.445011173
1576772234352929892,153.445011173
1576772234534455934,154.445011173
1576772234575504215,154.617812775
1576772234660843955,154.617812775
1576772234766579632,154.617812775
1576772234867364475,154.617812775
1576772234968346559,154.617812775
1576772235073611402,153.617812775
1576772235173991090,153.617812775
1576772235278176871,155.617812775
1576772235381583381,155.617812775
1576772235484723121,156.343042015
1576772235585423069,156.343042015
1576772235804352704,156.343042015
1576772235918683329,156.343042015
1576772235919638329,156.343042015
1576772236205732860,155.343042015
1576772236208958954,155.343042015
1576772236210239475,155.343042015
1576772236305228902,155.343042015
1576772236412856923,155.343042015
1576772236514685308,155.343042015
1576772236622252912,155.343042015
1576772236719814214,155.343042015
1576772236822159579,155.343042015
1576772236926432652,155.343042015
1576772237030513016,155.343042015
1576772237130883277,155.343042015
1576772237233142183,155.343042015
1576772237352612860,155.343042015
1576772237439520881,155.343042015
1576772237543641714,155.343042015
1576772237657215308,155.343042015
1576772237748471037,155.343042015
1576772237852392964,155.343042015
1576772237952365672,155.343042015
1576772238056348745,155.343042015
1576772238157006089,155.343042015
1576772238262384995,155.343042015
1576772238370234526,155.343042015
1576772238473706036,155.343042015
1576772238581789943,155.514484361
1576772238678851297,155.514484361
1576772238785308172,155.514484361
1576772238883146140,155.514484361
