%time,field.data
1579093151773123742,538457.668435
1579093151890295357,538457.668435
1579093152005264367,538457.668435
1579093152119371971,538457.668435
1579093152233415461,538457.870775
1579093152346645878,538457.870775
1579093152461712128,538457.870775
1579093152576605825,538457.870775
1579093152704855044,538457.870775
1579093152816461867,538457.870775
1579093152932064836,538457.870775
1579093153048669888,538457.870775
1579093153163660409,538458.005668
1579093153277956450,538458.005668
1579093153392631138,538458.005668
1579093153505979679,538458.005668
1579093153620432179,538458.005668
1579093153735092492,538458.005668
1579093153847135408,538458.005668
1579093153953949731,538458.005668
1579093154066473689,538458.005668
1579093154181300877,538458.073115
1579093154294664054,538458.073115
1579093154410383585,538458.073115
1579093154523831658,538458.073115
1579093154636639627,538458.073115
1579093154752575668,538458.073115
1579093154866061606,538458.073115
1579093154980377595,538458.073115
1579093155094663064,538458.073115
1579093155209930095,538458.208008
1579093155324083324,538458.208008
1579093155440469158,538458.208008
1579093155554399574,538458.208008
1579093155667597439,538458.208008
1579093155782433012,538458.208008
1579093155896763428,538458.208008
1579093156009100564,538458.208008
1579093156121166293,538458.208008
1579093156237051241,538458.342901
1579093156357975876,538458.342901
1579093156469044834,538458.342901
1579093156580224938,538458.342901
1579093156694848949,538458.342901
1579093156806919990,538458.342901
1579093156921923688,538458.342901
1579093157047327595,538458.342901
1579093157163064209,538458.342901
1579093157262307594,538458.477795
1579093157378629886,538458.477795
1579093157483592542,538458.477795
1579093157831769469,538458.477795
1579093157831904209,538458.477795
1579093157832027438,538458.477795
1579093157938267178,538458.477795
1579093158054903948,538458.477795
1579093158167805146,538458.477795
1579093158284464313,538458.815028
1579093158391715511,538458.815028
1579093158508851240,538458.815028
1579093158620721604,538458.815028
1579093158736443323,538458.815028
1579093158861450302,538458.815028
1579093158975744938,538458.815028
1579093159090929990,538458.815028
1579093159206199052,538459.280101
1579093159323808531,538459.280101
1579093159430168844,538459.280101
1579093159553332229,538459.280101
1579093159660713427,538459.280101
1579093159778814208,538459.280101
1579093159891368583,538459.280101
1579093160005516239,538459.280101
1579093160123773375,538459.280101
1579093160240400406,538459.748701
1579093160347340250,538459.748701
1579093160464352489,538459.748701
1579093160580848895,538459.748701
1579093160694771343,538459.748701
1579093160801246760,538459.748701
1579093160914131551,538459.748701
1579093161028327176,538459.748701
1579093161142121864,538459.748701
1579093161256919364,538460.285629
1579093161366766343,538460.285629
1579093161482930978,538460.285629
1579093161596780926,538460.285629
1579093161710396603,538460.285629
1579093161824327697,538460.285629
1579093161939264155,538460.285629
1579093162052941551,538460.285629
1579093162168686707,538460.285629
1579093162281361499,538461.020489
1579093162395361030,538461.020489
1579093162509003322,538461.020489
1579093162622579988,538461.020489
1579093162735965978,538461.020489
1579093162852604572,538461.020489
1579093162974557071,538461.020489
1579093163081044884,538461.020489
1579093163195343426,538461.020489
1579093163309814623,538461.890241
1579093163424219207,538461.890241
1579093163540066342,538461.890241
1579093163651085561,538461.890241
1579093163765047227,538461.890241
1579093163879919415,538461.890241
1579093163994250352,538461.890241
1579093164108579884,538461.890241
1579093164214188894,538461.890241
1579093164327696081,538462.625982
1579093164441882748,538462.625982
1579093164560228477,538462.625982
1579093164683970769,538462.625982
1579093164799059623,538462.625982
1579093164912274519,538462.625982
1579093165027284102,538462.625982
1579093165141181914,538462.625982
1579093165255815404,538463.229474
1579093165369647227,538463.229474
1579093165485381445,538463.229474
1579093165600409831,538463.229474
1579093165716150143,538463.229474
1579093165829429622,538463.229474
1579093165942205820,538463.229474
1579093166057721081,538463.229474
1579093166168068685,538463.229474
1579093166283017487,538463.82944
1579093166399529414,538463.82944
1579093166510248737,538463.82944
1579093166625977435,538463.82944
1579093166739695612,538463.82944
1579093166854546341,538463.82944
1579093166964653945,538463.82944
1579093167079622018,538463.82944
1579093167192769674,538464.700073
1579093167307888789,538464.700073
1579093167422908736,538464.700073
1579093167538725663,538464.700073
1579093167647166393,538464.700073
1579093167762555299,538464.700073
1579093167877817486,538464.700073
1579093167991371236,538464.700073
1579093168106228059,538464.700073
1579093168221449778,538465.573351
1579093168336738528,538465.573351
1579093168451889361,538465.573351
1579093168566564830,538465.573351
1579093168681036913,538465.573351
1579093168794948371,538465.573351
1579093168909482955,538465.573351
1579093169023752434,538465.573351
1579093169139089830,538465.573351
1579093169253004309,538466.375655
1579093169369264048,538466.375655
1579093169484849152,538466.375655
1579093169610645402,538466.375655
1579093169726865402,538466.375655
1579093169844340402,538466.375655
1579093169957043683,538466.375655
1579093170073512173,538466.375655
1579093170187371860,538466.641914
1579093170303246860,538466.641914
1579093170417733892,538466.641914
1579093170533733683,538466.641914
1579093170649954152,538466.641914
1579093170763061443,538466.641914
1579093170878106756,538466.641914
1579093170994240818,538466.641914
1579093171099431183,538466.641914
1579093171212306600,538466.706715
1579093171325558891,538466.706715
1579093171441094881,538466.706715
1579093171551645662,538466.706715
1579093171665507120,538466.706715
1579093171779677954,538466.706715
1579093171893972068,538466.706715
1579093172007150922,538466.706715
1579093172119332641,538466.706715
1579093172233337693,538466.639269
1579093172347446703,538466.639269
1579093172463063787,538466.639269
1579093172576380089,538466.639269
1579093172690162016,538466.639269
1579093172802779307,538466.639269
1579093172916123578,538466.639269
1579093173031004880,538466.639269
1579093173148076443,538466.639269
1579093173258665557,538466.639269
1579093173376333630,538466.639269
1579093173491011703,538466.639269
1579093173606082328,538466.639269
1579093173718207172,538466.639269
1579093173832588161,538466.639269
1579093173949116755,538466.639269
1579093174065555713,538466.639269
1579093174181342796,538466.639269
1579093174295932848,538466.706715
1579093174409605609,538466.706715
1579093174522812119,538466.706715
1579093174649613942,538466.706715
1579093174762511077,538466.706715
1579093174876975765,538466.706715
1579093174990555609,538466.706715
1579093175104845661,538466.706715
1579093175219774515,538466.639269
1579093175333948525,538466.639269
1579093175448325608,538466.639269
1579093175561882692,538466.639269
1579093175673318577,538466.639269
1579093175791824671,538466.639269
1579093175906308264,538466.639269
1579093176020578889,538466.639269
1579093176133286598,538466.639269
1579093176248076285,538466.639269
1579093176362379827,538466.639269
1579093176475490139,538466.639269
1579093176589580712,538466.639269
1579093176704831858,538466.639269
1579093176819601493,538466.639269
1579093176933457483,538466.639269
1579093177048314045,538466.639269
1579093177163389566,538466.639269
1579093177279099566,538466.639269
1579093177394906753,538466.639269
1579093177509282378,538466.639269
1579093177624732691,538466.639269
1579093177739741285,538466.639269
1579093177852083993,538466.639269
1579093177965094253,538466.639269
1579093178073164045,538466.639269
1579093178185395139,538466.639269
1579093178300773420,538466.571822
1579093178414034305,538466.571822
1579093178527849722,538466.571822
1579093178641578993,538466.571822
1579093178754221753,538466.571822
1579093178868147899,538466.571822
1579093178982733003,538466.571822
1579093179097124149,538466.571822
1579093179213597586,538466.571822
1579093179324745659,538466.504376
1579093179438970763,538466.504376
1579093179552256805,538466.504376
1579093179667532742,538466.504376
1579093179782102846,538466.504376
1579093179897623888,538466.504376
1579093180012458575,538466.504376
1579093180136229982,538466.504376
1579093180248838732,538466.436929
1579093180362848106,538466.436929
1579093180476878315,538466.436929
1579093180592846700,538466.436929
1579093180705812377,538466.436929
1579093180819564460,538466.436929
1579093180931862325,538466.436929
1579093181046603783,538466.436929
1579093181161247846,538466.369483
1579093181274971544,538466.369483
1579093181389104721,538466.369483
1579093181494940971,538466.369483
1579093181608598679,538466.369483
1579093181723583835,538466.369483
1579093181837330658,538466.369483
1579093181950069564,538466.369483
1579093182062251075,538466.369483
1579093182178053366,538466.231063
1579093182293560502,538466.231063
1579093182408543158,538466.231063
1579093182522027741,538466.231063
1579093182637282845,538466.231063
1579093182750672116,538466.231063
1579093182861827585,538466.231063
1579093182976230970,538466.231063
1579093183090260970,538466.231063
1579093183204559720,538466.231063
1579093183318478418,538466.231063
1579093183433326230,538466.231063
1579093183548374772,538466.231063
1579093183662677741,538466.231063
1579093183778061803,538466.231063
1579093183891206334,538466.231063
1579093184006119459,538466.231063
1579093184118761803,538466.231063
1579093184233380501,538466.163616
1579093184347347428,538466.163616
1579093184460183626,538466.163616
1579093184575945813,538466.163616
1579093184689982532,538466.163616
1579093184803551907,538466.163616
1579093184910141907,538466.163616
1579093185023433001,538466.163616
1579093185136398209,538466.163616
1579093185250856646,538466.09617
1579093185376723105,538466.09617
1579093185479321073,538466.09617
1579093185593574302,538466.09617
1579093185707413052,538466.09617
1579093185823287375,538466.09617
1579093185935916594,538466.09617
1579093186050208886,538466.09617
1579093186164396333,538466.09617
1579093186278960969,538466.028723
1579093186393434198,538466.028723
1579093186519007740,538466.028723
1579093186633485135,538466.028723
1579093186748968521,538466.028723
1579093186860667739,538466.028723
1579093186975188677,538466.028723
1579093187090788937,538466.028723
1579093187203918521,538465.961277
1579093187316782010,538465.961277
1579093187431773989,538465.961277
1579093187547094458,538465.961277
1579093187661483416,538465.961277
1579093187773447999,538465.961277
1579093187888155187,538465.961277
1579093188000723624,538465.961277
1579093188114086645,538465.961277
1579093188229694093,538465.961277
1579093188335373572,538465.961277
1579093188452251905,538465.961277
1579093188567899874,538465.961277
1579093188676185968,538465.961277
1579093188790074614,538465.961277
1579093188904382009,538465.961277
1579093189018789249,538465.961277
1579093189132786905,538465.961277
1579093189244999926,538466.028723
1579093189358792530,538466.028723
1579093189472237113,538466.028723
1579093189584908520,538466.028723
1579093189700391593,538466.028723
1579093189812099561,538466.028723
1579093189926111436,538466.028723
1579093190039787530,538466.028723
1579093190153984457,538466.028723
1579093190267454457,538465.961277
1579093190382459196,538465.961277
1579093190497766488,538465.961277
1579093190619669040,538465.961277
1579093190726426540,538465.961277
1579093190846098415,538465.961277
1579093190954860186,538465.961277
1579093191069307634,538465.961277
1579093191183066384,538465.961277
1579093191296222686,538466.028723
1579093191411419561,538466.028723
1579093191527051383,538466.028723
1579093191641693936,538466.028723
1579093191747813050,538466.028723
1579093191861100602,538466.028723
1579093191975873467,538466.028723
1579093192095048571,538466.028723
1579093192282629196,538466.028723
1579093192317223310,538466.09617
1579093192431336435,538466.09617
1579093192542678623,538466.09617
1579093192657343935,538466.09617
1579093192771003727,538466.09617
1579093192886479091,538466.09617
1579093193000153779,538466.09617
1579093193125744977,538466.09617
1579093193238856122,538466.163616
1579093193354246799,538466.163616
1579093193469561539,538466.163616
1579093193582791539,538466.163616
1579093193697568570,538466.163616
1579093193810309351,538466.163616
1579093193924587737,538466.163616
1579093194039436799,538466.163616
1579093194152957528,538466.163616
1579093194266322164,538466.231063
1579093194383867841,538466.231063
1579093194496406903,538466.231063
1579093194609809664,538466.231063
1579093194720417164,538466.231063
1579093194833933361,538466.231063
1579093194946767632,538466.231063
1579093195063005445,538466.231063
1579093195174248570,538466.231063
1579093195288913465,538466.298509
1579093195403648153,538466.298509
1579093195512338830,538466.298509
1579093195626567476,538466.298509
1579093195758969611,538466.298509
1579093195884363205,538466.298509
1579093196000048986,538466.298509
1579093196113616225,538466.298509
1579093196231727319,538466.365956
1579093196339623205,538466.365956
1579093196456483413,538466.365956
1579093196577569246,538466.365956
1579093196696931694,538466.365956
1579093196806027319,538466.365956
1579093196915381694,538466.365956
1579093197042428777,538466.365956
1579093197155299506,538466.433402
1579093197271190652,538466.433402
1579093198074051954,538466.433402
1579093198099507110,538466.433402
1579093198108234193,538466.433402
1579093198108633568,538466.433402
1579093198110999818,538466.433402
1579093198112037579,538466.433402
1579093198116744298,538466.433402
1579093198191573777,538466.568295
1579093198305695704,538466.568295
1579093198418112735,538466.568295
1579093198531840235,538466.568295
1579093198638177162,538466.568295
1579093198753256120,538466.568295
1579093198866914766,538466.568295
1579093198980423829,538466.568295
