%time,field.data
1579093151481202336,0.0
1579093151526600097,0.0
1579093151660278013,0.0
1579093151772875826,0.0
1579093151889725044,0.0
1579093152002810253,0.0
1579093152117327544,0.0
1579093152232961503,0.0
1579093152346379523,0.0
1579093152461445565,0.0
1579093152576350096,0.0
1579093152704561450,0.0
1579093152816126138,0.0
1579093152932770148,0.0
1579093153047900825,0.0
1579093153162871398,0.0
1579093153277750304,0.0
1579093153392365356,0.0
1579093153505814419,0.0
1579093153620268794,0.0
1579093153734806294,0.0
1579093153845219262,1.0
1579093153953815148,0.0
1579093154066179679,0.0
1579093154181006710,0.0
1579093154294385981,0.0
1579093154410024054,0.0
1579093154523542960,0.0
1579093154636372908,0.0
1579093154752273845,0.0
1579093154865769366,0.0
1579093154980086814,0.0
1579093155094371606,0.0
1579093155209662439,0.0
1579093155323788064,0.0
1579093155439986762,0.0
1579093155554105303,0.0
1579093155667280616,0.0
1579093155782161085,0.0
1579093155896310564,0.0
1579093156008808585,0.0
1579093156120897959,0.0
1579093156236746241,0.0
1579093156357679157,0.0
1579093156468587595,0.0
1579093156576956813,0.0
1579093156691179313,0.0
1579093156806630928,0.0
1579093156921643793,0.0
1579093157042108167,0.0
1579093157162657438,0.0
1579093157262009834,0.0
1579093157372828792,0.0
1579093157478200407,0.0
1579093157830795042,0.0
1579093157830969469,0.0
1579093157831101917,0.0
1579093157934406084,0.0
1579093158054413480,0.0
1579093158167527907,0.0
1579093158281778896,1.0
1579093158391178792,5.0
1579093158508305250,4.0
1579093158619454156,3.0
1579093158734345198,3.0
1579093158861127438,3.0
1579093158975482542,3.0
1579093159090624104,3.0
1579093159205641500,3.0
1579093159323606344,2.0
1579093159429300302,2.0
1579093159552900979,2.0
1579093159658068010,1.0
1579093159776494937,1.0
1579093159890147958,1.0
1579093160004389781,1.0
1579093160121795354,1.0
1579093160237174364,1.0
1579093160347075927,1.0
1579093160464091187,1.0
1579093160580552541,1.0
1579093160694481916,1.0
1579093160801110197,1.0
1579093160914003478,1.0
1579093161028037645,1.0
1579093161141860770,1.0
1579093161256661499,1.0
1579093161366512593,1.0
1579093161482659676,1.0
1579093161595944676,3.0
1579093161710129884,2.0
1579093161824095718,2.0
1579093161938401759,2.0
1579093162052677020,3.0
1579093162168408426,3.0
1579093162282273478,3.0
1579093162393074363,3.0
1579093162508406863,3.0
1579093162621986655,3.0
1579093162735699884,3.0
1579093162852220926,6.0
1579093162974251082,3.0
1579093163089490717,2.0
1579093163195036290,1.0
1579093163307461238,0.0
1579093163423821186,1.0
1579093163534004259,-1.0
1579093163647170925,-2.0
1579093163759668582,-3.0
1579093163879526394,-4.0
1579093163992906550,-4.0
1579093164103482696,-4.0
1579093164214077748,-3.0
1579093164322249467,-2.0
1579093164441257800,-2.0
1579093164556455248,-2.0
1579093164683611550,0.0
1579093164798662487,0.0
1579093164911851029,0.0
1579093165023607487,0.0
1579093165140813998,0.0
1579093165255367748,1.0
1579093165367345352,1.0
1579093165485124727,2.0
1579093165599361966,2.0
1579093165712124362,3.0
1579093165829025768,4.0
1579093165941141914,5.0
1579093166057433268,5.0
1579093166166392851,5.0
1579093166282758841,5.0
1579093166398157383,7.0
1579093166509971862,6.0
1579093166625465664,5.0
1579093166738508528,4.0
1579093166854095768,3.0
1579093166964489830,2.0
1579093167079338164,1.0
1579093167191459778,1.0
1579093167307459934,0.0
1579093167421805611,0.0
1579093167537431028,-1.0
1579093167646996445,-1.0
1579093167761229622,-2.0
1579093167877295872,-3.0
1579093167987396601,-4.0
1579093168105926705,-4.0
1579093168221192642,-5.0
1579093168336484205,-5.0
1579093168450988371,-3.0
1579093168566256861,-4.0
1579093168680715663,-4.0
1579093168794636496,-5.0
1579093168904747173,-4.0
1579093169023029830,-5.0
1579093169138923840,-4.0
1579093169252179361,-3.0
1579093169364489309,-3.0
1579093169479693736,-1.0
1579093169610369986,-1.0
1579093169720493058,-1.0
1579093169838411965,-1.0
1579093169956723996,-1.0
1579093170067998267,-1.0
1579093170187225350,-1.0
1579093170301487537,-1.0
1579093170410838996,-1.0
1579093170533291079,-6.0
1579093170642939360,-3.0
1579093170762788475,-1.0
1579093170877819464,-1.0
1579093170988608475,-5.0
1579093171099276339,-2.0
1579093171212046391,0.0
1579093171319071495,0.0
1579093171438724256,-1.0
1579093171551342745,0.0
1579093171664568110,3.0
1579093171774804985,2.0
1579093171893544672,2.0
1579093172006876599,2.0
1579093172118176964,1.0
1579093172233040037,1.0
1579093172343177537,1.0
1579093172462133735,1.0
1579093172576116755,1.0
1579093172689490922,1.0
1579093172799641130,1.0
1579093172915431495,1.0
1579093173027053318,1.0
1579093173145838422,1.0
1579093173256944984,1.0
1579093173373299567,1.0
1579093173488456651,1.0
1579093173602076911,2.0
1579093173717785869,1.0
1579093173832200974,1.0
1579093173948856494,1.0
1579093174065116703,1.0
1579093174177293109,1.0
1579093174290634932,3.0
1579093174407823786,2.0
1579093174521942692,1.0
1579093174649331650,1.0
1579093174762247379,0.0
1579093174871277379,0.0
1579093174989494359,0.0
1579093175104053525,-6.0
1579093175218698733,-3.0
1579093175329627171,-1.0
1579093175447434671,0.0
1579093175560600817,0.0
1579093175670617640,0.0
1579093175790858629,6.0
1579093175901741962,3.0
1579093176020130400,1.0
1579093176132810712,1.0
1579093176247786962,0.0
1579093176359701910,0.0
1579093176474488889,0.0
1579093176584493733,0.0
1579093176704363629,0.0
1579093176819462222,0.0
1579093176932175347,0.0
1579093177048056858,0.0
1579093177157179045,0.0
1579093177276217795,0.0
1579093177389788003,0.0
1579093177508849826,0.0
1579093177623541805,0.0
1579093177739593837,0.0
1579093177851461285,0.0
1579093177964950034,0.0
1579093178071568107,0.0
1579093178185086336,0.0
1579093178300342534,0.0
1579093178413612795,0.0
1579093178526721284,0.0
1579093178641450347,0.0
1579093178753963732,0.0
1579093178867752899,0.0
1579093178982304565,0.0
1579093179096725815,0.0
1579093179213702690,0.0
1579093179324365034,0.0
1579093179437276596,0.0
1579093179551236753,0.0
1579093179663644826,0.0
1579093179781337065,0.0
1579093179896077950,-4.0
1579093180011848055,-2.0
1579093180135220763,0.0
1579093180248680294,0.0
1579093180362538784,0.0
1579093180476023211,0.0
1579093180592558940,0.0
1579093180704590190,0.0
1579093180818802898,0.0
1579093180931592273,0.0
1579093181040893106,0.0
1579093181160992012,0.0
1579093181274592898,0.0
1579093181394192012,0.0
1579093181494775450,0.0
1579093181608224460,0.0
1579093181723190710,0.0
1579093181836947377,0.0
1579093181949813991,0.0
1579093182061866335,0.0
1579093182177667845,-2.0
1579093182293133783,3.0
1579093182408158991,1.0
1579093182517170918,0.0
1579093182636157741,0.0
1579093182750141543,0.0
1579093182864580606,0.0
1579093182973969043,0.0
1579093183085685762,0.0
1579093183204273105,0.0
1579093183314361439,0.0
1579093183429419303,0.0
1579093183547976334,0.0
1579093183658675709,0.0
1579093183774060293,0.0
1579093183886395866,0.0
1579093184004640813,0.0
1579093184117826803,0.0
1579093184231818678,0.0
1579093184345838313,0.0
1579093184459842688,0.0
1579093184574050032,0.0
1579093184695535865,0.0
1579093184802970969,0.0
1579093184910009615,0.0
1579093185023095240,0.0
1579093185136066386,0.0
1579093185250543521,0.0
1579093185376022011,0.0
1579093185478657948,0.0
1579093185588664042,0.0
1579093185703230865,0.0
1579093185820708313,0.0
1579093185935447636,0.0
1579093186049574302,0.0
1579093186161287844,0.0
1579093186274508885,0.0
1579093186388803521,0.0
1579093186518874510,0.0
1579093186630333469,0.0
1579093186748477271,0.0
1579093186864447167,0.0
1579093186971593312,0.0
1579093187090512427,0.0
1579093187203780239,0.0
1579093187313371073,0.0
1579093187431324666,0.0
1579093187546906385,0.0
1579093187660847635,0.0
1579093187767980604,0.0
1579093187887382427,0.0
1579093188000463833,0.0
1579093188112926749,0.0
1579093188229301697,0.0
1579093188335317583,-1.0
1579093188449615655,0.0
1579093188556795916,0.0
1579093188674777478,0.0
1579093188789851228,0.0
1579093188904074457,0.0
1579093189017805395,0.0
1579093189132627791,0.0
1579093189244746384,0.0
1579093189357736749,0.0
1579093189471837999,0.0
1579093189584762165,0.0
1579093189700009874,0.0
1579093189807579353,0.0
1579093189924250655,0.0
1579093190037316019,0.0
1579093190153550447,0.0
1579093190266537634,0.0
1579093190381181592,0.0
1579093190492691332,0.0
1579093190619527582,0.0
1579093190725993415,0.0
1579093190845798675,0.0
1579093190956861852,0.0
1579093191069028154,0.0
1579093191182661748,0.0
1579093191296090446,0.0
1579093191406039509,0.0
1579093191526668206,0.0
1579093191641246123,0.0
1579093191747616488,0.0
1579093191860661644,0.0
1579093191975483779,0.0
1579093192094753154,0.0
1579093192282352008,0.0
1579093192314381592,0.0
1579093192430978779,-1.0
1579093192541259612,0.0
1579093192656228102,0.0
1579093192770131279,0.0
1579093192885768258,0.0
1579093192999222425,0.0
1579093193125570810,0.0
1579093193235251227,-6.0
1579093193353364612,-3.0
1579093193467707685,-1.0
1579093193582426435,0.0
1579093193697123883,0.0
1579093193809027424,0.0
1579093193920982893,0.0
1579093194038419143,0.0
1579093194152561122,0.0
1579093194260663518,0.0
1579093194384147684,0.0
1579093194496020028,0.0
1579093194609421122,0.0
1579093194718476070,0.0
1579093194831941382,0.0
1579093194945934143,0.0
1579093195062565653,0.0
1579093195173257893,0.0
1579093195284036955,0.0
1579093195399381122,1.0
1579093195511947528,1.0
1579093195625137163,0.0
1579093195740648309,1.0
1579093195880343205,1.0
1579093195995578517,0.0
1579093196110243882,0.0
1579093196227757059,0.0
1579093196339134975,0.0
1579093196456031798,0.0
1579093196573995913,0.0
1579093196681031798,0.0
1579093196807700809,0.0
1579093196913634246,0.0
1579093197041208933,0.0
1579093197153876069,0.0
1579093197267119715,0.0
1579093197961539194,0.0
1579093197964742058,0.0
1579093197967754610,0.0
1579093197969956798,0.0
1579093198072567839,0.0
1579093198079456850,0.0
1579093198083376173,0.0
1579093198190429975,0.0
1579093198305031433,0.0
1579093198420473881,0.0
1579093198526215079,-2.0
1579093198637685183,-1.0
1579093198751419766,0.0
1579093198866243360,0.0
1579093198980314558,0.0
