%time,field.data
1579093301491866967,5848204.08884
1579093301569413425,5848204.08884
1579093301684869831,5848204.08884
1579093301799943893,5848204.08884
1579093301910874987,5848204.08884
1579093302023409466,5848204.08884
1579093302135796550,5848204.08884
1579093302249595143,5848204.08831
1579093302358214310,5848204.08831
1579093302464503685,5848204.08831
1579093302578960924,5848204.08831
1579093302692284466,5848204.08831
1579093302801051601,5848204.08831
1579093302919038112,5848204.08831
1579093303026768633,5848204.08831
1579093303139869049,5848204.08831
1579093303250976080,5848204.08777
1579093303361859830,5848204.08777
1579093303477033528,5848204.08777
1579093303590040976,5848204.08777
1579093303705727643,5848204.08777
1579093303816700247,5848204.08777
1579093303926120403,5848204.08777
1579093304042744101,5848204.08777
1579093304154036549,5848204.08777
1579093304272687122,5848204.53165
1579093304384402434,5848204.53165
1579093304493670247,5848204.53165
1579093304610040507,5848204.53165
1579093304720737069,5848204.53165
1579093304831435819,5848204.53165
1579093304949084101,5848204.53165
1579093305061147903,5848204.53165
1579093305174384413,5848204.53165
1579093305283979101,5848204.97339
1579093305398825038,5848204.97339
1579093305511080819,5848204.97339
1579093305621531861,5848204.97339
1579093305740083632,5848204.97339
1579093305845866861,5848204.97339
1579093305959406704,5848204.97339
1579093306074708631,5848204.97339
1579093306186604933,5848204.97339
1579093306299201652,5848206.19324
1579093306413028892,5848206.19324
1579093306524224152,5848206.19324
1579093306640616287,5848206.19324
1579093306758058371,5848206.19324
1579093306863663787,5848206.19324
1579093306977334517,5848206.19324
1579093307089702069,5848206.19324
1579093307221524673,5848206.63338
1579093307332010558,5848206.63338
1579093307445150506,5848206.63338
1579093307557898475,5848206.63338
1579093307671751131,5848206.63338
1579093307787161756,5848206.63338
1579093307899694725,5848206.63338
1579093308010094829,5848206.63338
1579093308124444152,5848206.63338
1579093308241305662,5848207.96501
1579093308355051183,5848207.96501
1579093308470374308,5848207.96501
1579093308581420922,5848207.96501
1579093308696092901,5848207.96501
1579093308808195766,5848207.96501
1579093308921892849,5848207.96501
1579093309034010037,5848207.96501
1579093309148293266,5848207.96501
1579093309262394828,5848208.29765
1579093309369771078,5848208.29765
1579093309479844255,5848208.29765
1579093309593127484,5848208.29765
1579093309705533109,5848208.29765
1579093309819627797,5848208.29765
1579093309929788161,5848208.29765
1579093310046030661,5848208.29765
1579093310162702536,5848208.29765
1579093310273437588,5848209.18914
1579093310386739151,5848209.18914
1579093310500576286,5848209.18914
1579093310620447223,5848209.18914
1579093310736394046,5848209.18914
1579093310840175765,5848209.18914
1579093310953474411,5848209.18914
1579093311064692223,5848209.18914
1579093311176041390,5848209.18914
1579093311292999046,5848209.63996
1579093311410686754,5848209.63996
1579093311510584515,5848209.63996
1579093311630671754,5848209.63996
1579093311739705036,5848209.63996
1579093311854641442,5848209.63996
1579093312087241546,5848209.63996
1579093312091431390,5848209.63996
1579093312190724619,5848209.63996
1579093312304290660,5848210.09185
1579093312418768056,5848210.09185
